1 directed weighted graphs; all are reachable from vertex 0.

** G1: |V| = 10000
(u, v) E = { 
      (783, 2951, 0.99675)
      (784, 2673, 0.41491)
      (785, 982, 0.27725)
      (786, 2669, 0.36456)
      (787, 1645, 0.62742)
      (787, 3345, 0.08898)
      (788, 3119, 0.01873)
      (789, 6701, 0.59441)
      (790, 7074, 0.85253)
      (791, 2161, 0.07649)
      (792, 9926, 0.91675)
      (793, 1270, 0.66055)
      (794, 5524, 0.90126)
      (795, 652, 0.46413)
      (796, 1077, 0.50575)
      (797, 3811, 0.29202)
      (797, 5264, 0.98125)
      (798, 5980, 0.23271)
      (799, 5846, 0.36437)
      (800, 5163, 0.24527)
      (801, 5190, 0.68664)
      (802, 7377, 0.84694)
      (803, 4439, 0.26164)
      (804, 2221, 0.18145)
      (805, 4645, 0.99459)
      (806, 4744, 0.78578)
      (807, 3851, 0.41572)
      (808, 8950, 0.40338)
      (809, 268, 0.04263)
      (810, 2242, 0.34871)
      (811, 2714, 0.42971)
      (812, 4000, 0.40909)
      (813, 5442, 0.88518)
      (814, 3861, 0.20453)
      (815, 3724, 0.56945)
      (815, 5162, 0.89717)
      (815, 5225, 0.46889)
      (815, 5955, 0.62198)
      (815, 9485, 0.62727)
      (816, 6299, 0.21873)
      (817, 3785, 0.53593)
      (818, 9106, 0.34668)
      (819, 7269, 0.72589)
      (820, 4415, 0.46815)
      (821, 56, 0.54209)
      (822, 6265, 0.52116)
      (823, 2741, 0.93291)
      (824, 6918, 0.70296)
      (825, 4346, 0.97650)
      (826, 1438, 0.69728)
      (827, 3643, 0.61431)
      (828, 8885, 0.85420)
      (829, 1695, 0.93823)
      (829, 3257, 0.90770)
      (830, 674, 0.63882)
      (831, 3749, 0.99138)
      (832, 2586, 0.56364)
      (833, 1247, 0.52605)
      (833, 7135, 0.25106)
      (834, 2089, 0.16661)
      (835, 4171, 0.55699)
      (835, 5078, 0.22683)
      (836, 1045, 0.14056)
      (837, 6795, 0.06737)
      (838, 4500, 0.70568)
      (839, 8658, 0.10238)
      (840, 5231, 0.55895)
      (841, 95, 0.96986)
      (842, 6835, 0.70523)
      (843, 3507, 0.15926)
      (844, 6327, 0.98062)
      (845, 8317, 0.72668)
      (846, 8755, 0.27642)
      (847, 7485, 0.00862)
      (848, 229, 0.21845)
      (848, 1664, 0.67135)
      (849, 5439, 0.42737)
      (850, 6278, 0.79831)
      (851, 1619, 0.25338)
      (851, 8331, 0.03930)
      (852, 5658, 0.45922)
      (853, 8449, 0.25359)
      (854, 3964, 0.15404)
      (855, 1474, 0.42865)
      (856, 2877, 0.48065)
      (856, 6982, 0.01044)
      (857, 1633, 0.33354)
      (858, 2184, 0.18859)
      (859, 9897, 0.57553)
      (860, 8281, 0.43178)
      (861, 69, 0.55171)
      (861, 223, 0.99726)
      (862, 3652, 0.71025)
      (863, 9515, 0.69378)
      (864, 6755, 0.62733)
      (864, 8624, 0.21335)
      (865, 3715, 0.33072)
      (866, 1112, 0.59022)
      (867, 438, 0.35836)
      (868, 1933, 0.58986)
      (869, 7471, 0.78412)
      (870, 44, 0.13703)
      (871, 1572, 0.05669)
      (872, 5862, 0.62622)
      (873, 9487, 0.95690)
      (874, 880, 0.01616)
      (875, 3242, 0.65545)
      (876, 9281, 0.94805)
      (877, 5840, 0.29604)
      (877, 6137, 0.78665)
      (878, 7176, 0.95346)
      (879, 4329, 0.89973)
      (880, 2665, 0.24054)
      (881, 7816, 0.08747)
      (882, 7557, 0.43732)
      (883, 6530, 0.32772)
      (884, 6245, 0.54940)
      (885, 2737, 0.57235)
      (886, 7115, 0.71900)
      (886, 7179, 0.24730)
      (886, 9191, 0.07022)
      (886, 9575, 0.53482)
      (887, 6626, 0.03902)
      (888, 4761, 0.35472)
      (889, 3142, 0.65078)
      (890, 5016, 0.71477)
      (891, 3990, 0.81274)
      (892, 789, 0.09508)
      (893, 2181, 0.25268)
      (894, 7665, 0.98991)
      (895, 369, 0.65487)
      (896, 755, 0.93581)
      (897, 129, 0.94633)
      (897, 5425, 0.39275)
      (897, 6127, 0.43460)
      (898, 7756, 0.16084)
      (899, 9957, 0.72587)
      (900, 695, 0.16641)
      (901, 5995, 0.39574)
      (902, 8203, 0.84816)
      (903, 6036, 0.29815)
      (904, 1823, 0.80853)
      (905, 9741, 0.25573)
      (906, 7988, 0.98691)
      (907, 132, 0.98440)
      (907, 4461, 0.90808)
      (908, 4039, 0.98360)
      (908, 4249, 0.51299)
      (908, 8587, 0.67719)
      (908, 9273, 0.93173)
      (909, 9085, 0.95547)
      (910, 511, 0.64834)
      (911, 2410, 0.69991)
      (911, 7689, 0.62871)
      (911, 8266, 0.39377)
      (912, 8091, 0.20877)
      (913, 6319, 0.96726)
      (914, 4526, 0.88517)
      (915, 310, 0.77357)
      (916, 7297, 0.60411)
      (917, 260, 0.95131)
      (918, 7608, 0.44680)
      (919, 3372, 0.59219)
      (920, 8680, 0.12688)
      (921, 1612, 0.51689)
      (921, 2106, 0.16571)
      (922, 4948, 0.46564)
      (923, 3429, 0.55272)
      (924, 2430, 0.18903)
      (925, 4089, 0.33027)
      (925, 9142, 0.81104)
      (926, 9490, 0.15249)
      (927, 105, 0.34897)
      (928, 3886, 0.93726)
      (929, 8886, 0.27013)
      (930, 2861, 0.10154)
      (931, 6949, 0.36302)
      (932, 1539, 0.14941)
      (933, 5707, 0.24883)
      (934, 8074, 0.29712)
      (935, 3432, 0.69733)
      (936, 2064, 0.65786)
      (936, 4358, 0.32990)
      (936, 8700, 0.02641)
      (937, 6784, 0.55893)
      (938, 4078, 0.18097)
      (938, 4304, 0.40398)
      (939, 9948, 0.73618)
      (940, 5149, 0.81539)
      (941, 4882, 0.79824)
      (942, 5354, 0.59925)
      (943, 814, 0.23859)
      (944, 6669, 0.94660)
      (945, 5372, 0.47412)
      (946, 3639, 0.20827)
      (947, 2367, 0.63995)
      (947, 9808, 0.33745)
      (948, 8962, 0.09737)
      (948, 9805, 0.94595)
      (949, 4619, 0.37462)
      (950, 445, 0.22940)
      (950, 6660, 0.98657)
      (951, 9700, 0.19996)
      (952, 2980, 0.12220)
      (953, 7748, 0.86251)
      (953, 8032, 0.04250)
      (954, 2055, 0.58888)
      (954, 8592, 0.61362)
      (955, 9160, 0.23923)
      (955, 9738, 0.33940)
      (956, 2409, 0.21420)
      (957, 5360, 0.30368)
      (957, 5688, 0.53692)
      (958, 8007, 0.96287)
      (959, 2691, 0.23360)
      (960, 5651, 0.72789)
      (961, 8687, 0.95339)
      (962, 5311, 0.85835)
      (962, 5412, 0.85872)
      (963, 6187, 0.48373)
      (964, 5330, 0.26500)
      (965, 9890, 0.51088)
      (966, 9708, 0.78796)
      (967, 4191, 0.83453)
      (967, 7411, 0.29384)
      (967, 8471, 0.37318)
      (968, 4548, 0.11814)
      (969, 4128, 0.87134)
      (970, 2227, 0.56026)
      (970, 2437, 0.62598)
      (971, 190, 0.73653)
      (972, 4661, 0.68985)
      (973, 8825, 0.75860)
      (974, 4466, 0.36584)
      (974, 6440, 0.93101)
      (975, 9629, 0.54454)
      (975, 9837, 0.98524)
      (976, 6818, 0.44164)
      (976, 8072, 0.30238)
      (977, 1011, 0.89114)
      (977, 1489, 0.08391)
      (978, 3548, 0.12442)
      (979, 9392, 0.31939)
      (980, 5554, 0.37295)
      (981, 1954, 0.68595)
      (981, 2633, 0.39662)
      (982, 6781, 0.67693)
      (983, 5492, 0.17174)
      (984, 6044, 0.12364)
      (985, 170, 0.44761)
      (985, 4206, 0.05986)
      (986, 5194, 0.67902)
      (987, 3702, 0.02072)
      (988, 87, 0.48205)
      (989, 512, 0.18612)
      (989, 5994, 0.63479)
      (990, 214, 0.79548)
      (990, 6190, 0.18783)
      (991, 5647, 0.12923)
      (991, 8579, 0.50328)
      (992, 3324, 0.63900)
      (992, 6657, 0.01350)
      (993, 8709, 0.42888)
      (994, 2031, 0.85557)
      (994, 8290, 0.06846)
      (995, 8504, 0.17904)
      (996, 8370, 0.09811)
      (997, 3375, 0.30572)
      (998, 5684, 0.34027)
      (999, 2015, 0.59765)
      (999, 9269, 0.01085)
      (1000, 6818, 0.23401)
      (1001, 8236, 0.39897)
      (1002, 2270, 0.63154)
      (1003, 3782, 0.24638)
      (1004, 3138, 0.42979)
      (1005, 2584, 0.86197)
      (1005, 5026, 0.38518)
      (1006, 7596, 0.00402)
      (1007, 7770, 0.65353)
      (1008, 3703, 0.68996)
      (1009, 5565, 0.99107)
      (1010, 8218, 0.96944)
      (1011, 2726, 0.47457)
      (1011, 3229, 0.99071)
      (1012, 1558, 0.05979)
      (1012, 8101, 0.64998)
      (1013, 5106, 0.86331)
      (1014, 7017, 0.27906)
      (1015, 6150, 0.58770)
      (1016, 1508, 0.15989)
      (1017, 4552, 0.31512)
      (1018, 3194, 0.03207)
      (1018, 8527, 0.54298)
      (1019, 8976, 0.04405)
      (1020, 7398, 0.84054)
      (1021, 622, 0.16895)
      (1022, 3376, 0.49945)
      (1023, 4477, 0.42766)
      (1024, 9693, 0.73200)
      (1025, 9929, 0.66412)
      (1026, 1040, 0.11880)
      (1026, 2127, 0.83470)
      (1027, 4529, 0.92508)
      (1028, 2337, 0.55582)
      (1028, 3817, 0.48146)
      (1029, 5956, 0.29017)
      (1030, 923, 0.16838)
      (1030, 4381, 0.96296)
      (1030, 9065, 0.38838)
      (1031, 8757, 0.56347)
      (1032, 2245, 0.09049)
      (1033, 6258, 0.47161)
      (1034, 4071, 0.90251)
      (1035, 1127, 0.54796)
      (1035, 7110, 0.80337)
      (1036, 2149, 0.13327)
      (1037, 8960, 0.61264)
      (1038, 5217, 0.74352)
      (1039, 4507, 0.20903)
      (1040, 8666, 0.69803)
      (1041, 4008, 0.65647)
      (1042, 9309, 0.64437)
      (1043, 7548, 0.98221)
      (1044, 1379, 0.21519)
      (1044, 1785, 0.31339)
      (1045, 3656, 0.74701)
      (1045, 6654, 0.51924)
      (1046, 2574, 0.75383)
      (1047, 3555, 0.46113)
      (1048, 1222, 0.20001)
      (1049, 2591, 0.78542)
      (1050, 90, 0.03499)
      (1051, 1211, 0.76396)
      (1052, 9051, 0.84842)
      (1053, 7453, 0.84285)
      (1054, 1835, 0.05567)
      (1055, 1106, 0.05159)
      (1055, 1332, 0.81306)
      (1055, 8480, 0.14129)
      (1056, 3117, 0.33554)
      (1057, 329, 0.39661)
      (1058, 1729, 0.89647)
      (1058, 9939, 0.37837)
      (1059, 1436, 0.54532)
      (1060, 6283, 0.85577)
      (1061, 422, 0.43334)
      (1062, 346, 0.36031)
      (1063, 2317, 0.71366)
      (1063, 4789, 0.75621)
      (1064, 5394, 0.27584)
      (1065, 9514, 0.38275)
      (1066, 5360, 0.28310)
      (1067, 2847, 0.94542)
      (1068, 18, 0.59554)
      (1068, 9195, 0.49438)
      (1069, 3472, 0.03757)
      (1069, 6550, 0.28536)
      (1070, 9952, 0.05146)
      (1071, 8914, 0.30354)
      (1072, 1060, 0.86066)
      (1073, 3113, 0.25889)
      (1074, 4895, 0.78292)
      (1075, 3373, 0.95143)
      (1076, 6722, 0.54364)
      (1077, 8630, 0.37372)
      (1078, 6847, 0.37236)
      (1079, 851, 0.66530)
      (1080, 6961, 0.23290)
      (1081, 5588, 0.61185)
      (1082, 6674, 0.92904)
      (1083, 8399, 0.59411)
      (1084, 115, 0.03067)
      (1085, 3391, 0.61460)
      (1086, 7803, 0.31037)
      (1087, 2076, 0.13456)
      (1088, 6614, 0.17579)
      (1089, 1517, 0.76030)
      (1090, 854, 0.10940)
      (1090, 7014, 0.83280)
      (1091, 7109, 0.71688)
      (1092, 9946, 0.61071)
      (1093, 63, 0.31912)
      (1094, 1512, 0.93447)
      (1095, 4333, 0.17226)
      (1096, 3738, 0.32996)
      (1097, 4730, 0.90989)
      (1098, 9889, 0.38793)
      (1099, 8178, 0.28879)
      (1100, 1737, 0.47667)
      (1100, 7538, 0.01958)
      (1101, 2975, 0.09205)
      (1102, 6291, 0.36497)
      (1102, 9402, 0.90698)
      (1103, 739, 0.29820)
      (1103, 9193, 0.88296)
      (1104, 4807, 0.29330)
      (1105, 2075, 0.15655)
      (1106, 4611, 0.43828)
      (1107, 8632, 0.18226)
      (1108, 3051, 0.85818)
      (1108, 6136, 0.03248)
      (1109, 8042, 0.60220)
      (1110, 6361, 0.46687)
      (1110, 8359, 0.46923)
      (1111, 6414, 0.64688)
      (1112, 6723, 0.58561)
      (1113, 4456, 0.62697)
      (1113, 6436, 0.71793)
      (1114, 2602, 0.52353)
      (1115, 6851, 0.95027)
      (1116, 1358, 0.36823)
      (1117, 1468, 0.28716)
      (1117, 9863, 0.97623)
      (1118, 3602, 0.86861)
      (1119, 3427, 0.17309)
      (1120, 2876, 0.92234)
      (1121, 6415, 0.42259)
      (1122, 1329, 0.80440)
      (1123, 5710, 0.37198)
      (1124, 2837, 0.80082)
      (1125, 9332, 0.44389)
      (1126, 2241, 0.48350)
      (1127, 3797, 0.58270)
      (1128, 6821, 0.02866)
      (1129, 1507, 0.17430)
      (1130, 9113, 0.03704)
      (1131, 3003, 0.78290)
      (1132, 1356, 0.71433)
      (1133, 181, 0.43399)
      (1134, 432, 0.15793)
      (1134, 1507, 0.88521)
      (1135, 9513, 0.49531)
      (1136, 8686, 0.80139)
      (1137, 986, 0.93555)
      (1138, 1384, 0.30155)
      (1138, 7481, 0.58946)
      (1139, 7152, 0.69110)
      (1140, 1650, 0.56128)
      (1141, 4075, 0.94931)
      (1142, 1996, 0.21986)
      (1143, 8221, 0.47350)
      (1144, 670, 0.09290)
      (1145, 7716, 0.06510)
      (1146, 3081, 0.14635)
      (1146, 5630, 0.90898)
      (1147, 846, 0.88905)
      (1148, 3467, 0.61713)
      (1149, 261, 0.10625)
      (1150, 7312, 0.73856)
      (1151, 2486, 0.82914)
      (1152, 2767, 0.27320)
      (1153, 4156, 0.17597)
      (1154, 4443, 0.70914)
      (1155, 109, 0.82536)
      (1156, 797, 0.87609)
      (1157, 1018, 0.25535)
      (1158, 3520, 0.10476)
      (1158, 4474, 0.35024)
      (1159, 1636, 0.07210)
      (1159, 4233, 0.96537)
      (1160, 2541, 0.45838)
      (1160, 2982, 0.87600)
      (1161, 7854, 0.43133)
      (1162, 186, 0.60803)
      (1163, 8868, 0.01881)
      (1164, 9518, 0.77677)
      (1165, 3788, 0.74704)
      (1166, 4549, 0.02562)
      (1167, 1671, 0.47960)
      (1168, 4528, 0.43855)
      (1169, 4336, 0.66790)
      (1170, 5903, 0.18644)
      (1171, 2759, 0.71911)
      (1172, 2752, 0.40579)
      (1173, 3767, 0.31682)
      (1173, 8543, 0.15729)
      (1174, 3087, 0.93838)
      (1175, 6596, 0.09735)
      (1176, 551, 0.79628)
      (1177, 4757, 0.09722)
      (1178, 6528, 0.34625)
      (1179, 671, 0.52261)
      (1180, 3436, 0.41686)
      (1180, 3820, 0.01910)
      (1181, 7229, 0.19051)
      (1182, 6640, 0.25769)
      (1182, 6948, 0.32236)
      (1183, 3092, 0.07688)
      (1184, 2944, 0.46668)
      (1185, 6648, 0.57249)
      (1186, 6463, 0.25262)
      (1187, 6697, 0.07350)
      (1188, 6854, 0.59866)
      (1189, 4984, 0.35684)
      (1190, 3089, 0.80409)
      (1191, 1109, 0.74567)
      (1192, 7918, 0.87085)
      (1193, 2260, 0.05468)
      (1194, 9025, 0.04371)
      (1195, 6578, 0.03835)
      (1196, 340, 0.87249)
      (1197, 1542, 0.24054)
      (1198, 7508, 0.73238)
      (1199, 6396, 0.89391)
      (1200, 8773, 0.70246)
      (1201, 4447, 0.99991)
      (1202, 3160, 0.14971)
      (1203, 2957, 0.97599)
      (1204, 8151, 0.00109)
      (1205, 4733, 0.47679)
      (1206, 9736, 0.17558)
      (1207, 8388, 0.02491)
      (1208, 5984, 0.68832)
      (1209, 7707, 0.80027)
      (1210, 933, 0.80332)
      (1211, 7640, 0.36719)
      (1211, 8014, 0.83552)
      (1212, 2108, 0.55182)
      (1213, 5592, 0.27889)
      (1214, 4243, 0.30336)
      (1214, 6281, 0.95566)
      (1215, 3772, 0.10066)
      (1216, 2422, 0.16838)
      (1217, 6933, 0.81970)
      (1217, 7014, 0.86956)
      (1218, 5797, 0.15914)
      (1219, 9682, 0.56313)
      (1220, 7951, 0.70091)
      (1221, 4354, 0.42353)
      (1222, 9089, 0.13477)
      (1223, 8862, 0.80131)
      (1224, 4785, 0.54635)
      (1225, 8982, 0.97163)
      (1226, 5445, 0.33403)
      (1227, 876, 0.17903)
      (1227, 3414, 0.15800)
      (1228, 772, 0.30532)
      (1229, 2096, 0.62708)
      (1229, 3727, 0.62774)
      (1230, 1796, 0.37059)
      (1231, 2625, 0.66619)
      (1232, 3110, 0.17849)
      (1233, 5911, 0.61200)
      (1234, 4582, 0.93442)
      (1235, 8751, 0.58816)
      (1236, 6507, 0.52362)
      (1236, 9062, 0.34046)
      (1237, 5481, 0.46535)
      (1238, 2514, 0.90383)
      (1239, 2192, 0.23673)
      (1240, 2459, 0.33182)
      (1241, 466, 0.10650)
      (1242, 5037, 0.69771)
      (1243, 4660, 0.31422)
      (1244, 2581, 0.59606)
      (1245, 4344, 0.37345)
      (1246, 2425, 0.37985)
      (1246, 2829, 0.75860)
      (1246, 4847, 0.49151)
      (1247, 9270, 0.10042)
      (1248, 2299, 0.62446)
      (1249, 7625, 0.83485)
      (1250, 4314, 0.72615)
      (1250, 8737, 0.46409)
      (1251, 5650, 0.68196)
      (1252, 475, 0.73997)
      (1253, 4473, 0.74871)
      (1253, 6152, 0.09230)
      (1254, 3282, 0.66853)
      (1255, 1450, 0.83510)
      (1256, 7276, 0.69411)
      (1257, 3580, 0.06534)
      (1257, 8932, 0.09411)
      (1258, 8590, 0.17334)
      (1259, 2421, 0.68413)
      (1260, 1598, 0.52260)
      (1261, 5804, 0.73801)
      (1262, 4701, 0.76812)
      (1262, 9631, 0.22900)
      (1263, 5479, 0.57870)
      (1264, 2109, 0.53671)
      (1265, 3760, 0.23487)
      (1266, 1323, 0.98000)
      (1267, 1983, 0.63891)
      (1268, 7888, 0.76870)
      (1269, 3207, 0.41123)
      (1270, 258, 0.07364)
      (1271, 5637, 0.88094)
      (1272, 555, 0.91453)
      (1273, 9138, 0.97211)
      (1274, 89, 0.54230)
      (1275, 8277, 0.20662)
      (1276, 539, 0.37163)
      (1277, 8906, 0.17480)
      (1278, 8720, 0.65541)
      (1279, 1684, 0.56137)
      (1280, 5938, 0.15799)
      (1281, 1816, 0.84545)
      (1281, 7096, 0.74544)
      (1282, 4885, 0.45867)
      (1283, 5459, 0.77183)
      (1284, 3464, 0.71735)
      (1284, 3530, 0.53080)
      (1285, 1391, 0.33708)
      (1285, 9117, 0.74805)
      (1286, 6773, 0.07823)
      (1287, 1581, 0.79986)
      (1287, 1805, 0.53832)
      (1288, 6302, 0.18100)
      (1289, 7502, 0.44586)
      (1290, 367, 0.36835)
      (1291, 2599, 0.27762)
      (1292, 1528, 0.62335)
      (1293, 7117, 0.31598)
      (1294, 1397, 0.84002)
      (1295, 2114, 0.14070)
      (1296, 6730, 0.02015)
      (1297, 8845, 0.25717)
      (1298, 7705, 0.01446)
      (1299, 2392, 0.12506)
      (1300, 3062, 0.98885)
      (1301, 8939, 0.35707)
      (1302, 5720, 0.70068)
      (1303, 1580, 0.87152)
      (1304, 7855, 0.13978)
      (1305, 3347, 0.98875)
      (1305, 5078, 0.75892)
      (1306, 2540, 0.07445)
      (1307, 2195, 0.04288)
      (1308, 1682, 0.32729)
      (1309, 6977, 0.24640)
      (1310, 4046, 0.40288)
      (1310, 7294, 0.97903)
      (1311, 6248, 0.71010)
      (1312, 5519, 0.95493)
      (1313, 4391, 0.74184)
      (1314, 9486, 0.67384)
      (1315, 9404, 0.81181)
      (1316, 1965, 0.16522)
      (1317, 3521, 0.85151)
      (1318, 5414, 0.37801)
      (1318, 6193, 0.71021)
      (1319, 7936, 0.98594)
      (1320, 1122, 0.81097)
      (1321, 4335, 0.28803)
      (1322, 4654, 0.55846)
      (1323, 3069, 0.58203)
      (1324, 5818, 0.67561)
      (1324, 8096, 0.16912)
      (1325, 5821, 0.53416)
      (1326, 7149, 0.97576)
      (1327, 5901, 0.49376)
      (1328, 2559, 0.47613)
      (1329, 9146, 0.30046)
      (1330, 420, 0.53058)
      (1331, 2482, 0.38754)
      (1332, 4002, 0.86008)
      (1333, 2377, 0.51597)
      (1333, 2895, 0.15096)
      (1334, 4232, 0.62044)
      (1335, 6943, 0.75826)
      (1336, 6552, 0.89131)
      (1337, 5843, 0.76456)
      (1338, 3998, 0.22923)
      (1339, 7345, 0.23647)
      (1340, 2467, 0.60292)
      (1341, 9743, 0.63874)
      (1342, 587, 0.35433)
      (1343, 2396, 0.69701)
      (1343, 9030, 0.54283)
      (1344, 1199, 0.01551)
